searge,name,side,desc
func_177712_a,create,2,
func_177713_a,create,2,
func_177714_a,create,2,
func_177716_a,create,2,
func_177719_a,create,2,
func_177721_g,getCenterZ,2,
func_177722_l,getSize,2,
func_177723_b,setWarningTime,2,
func_177724_b,setDamageBuffer,2,
func_177725_a,setSize,2,
func_177726_b,minX,2,
func_177727_n,getDamageAmount,2,
func_177728_d,maxX,2,
func_177729_b,getClosestDistance,2,
func_177730_a,contains,2,
func_177731_f,getCenterX,2,
func_177732_i,getTimeUntilTarget,2,
func_177733_e,maxZ,2,
func_177734_a,getStatus,2,
func_177735_k,getListeners,2,
func_177736_c,minZ,2,
func_177737_a,addListener,2,
func_177738_a,setTransition,2,
func_177739_c,setCenter,2,
func_177740_p,getWarningTime,2,
func_177741_h,getDiameter,2,
func_177742_m,getDamageBuffer,2,
func_177743_a,contains,2,
func_177744_c,setDamageAmount,2,
func_177745_a,getClosestDistance,2,
func_177746_a,contains,2,
func_177747_c,setWarningDistance,2,
func_177748_q,getWarningDistance,2,
func_177749_o,getResizeSpeed,0,
func_177750_a,setTransition,2,
func_177751_j,getTargetSize,2,
func_177766_a,getColor,0,
func_177774_c,getNameForObject,2,
func_177775_a,register,2,
func_177776_a,validateKey,2,
func_177855_a,setBlockState,2,
func_177856_a,getBlockState,2,
func_177863_a,setDefaults,2,
func_177864_b,build,2,
func_177865_a,jsonToFactory,2,
func_177951_i,distanceSq,2,
func_177952_p,getZ,2,
func_177954_c,distanceSq,2,
func_177955_d,crossProduct,2,
func_177956_o,getY,2,
func_177957_d,distanceSqToCenter,2,
func_177958_n,getX,2,
func_177963_a,add,2,
func_177964_d,north,2,
func_177965_g,east,2,
func_177967_a,offset,2,
func_177968_d,south,2,
func_177969_a,fromLong,2,
func_177970_e,south,2,
func_177971_a,add,2,
func_177972_a,offset,2,
func_177973_b,subtract,2,
func_177974_f,east,2,
func_177975_b,getAllInBoxMutable,2,
func_177976_e,west,2,
func_177977_b,down,2,
func_177978_c,north,2,
func_177979_c,down,2,
func_177980_a,getAllInBox,2,
func_177981_b,up,2,
func_177982_a,add,2,
func_177984_a,up,2,
func_177985_f,west,2,
func_177986_g,toLong,2,
func_177999_q,getBranchBase,2,
func_178001_a,renderChunkLayer,0,
func_178002_a,addRenderChunk,0,
func_178003_a,preRenderChunk,0,
func_178004_a,initialize,0,
func_178010_a,setupArrayPointers,0,
func_178012_a,drawTextureAt,0,
func_178013_b,canJoin,0,
func_178016_b,releaseComponent,0,
func_178018_a,clickTextField,0,
func_178019_b,releaseButton,0,
func_178021_b,getComponent2,0,
func_178022_a,getComponent1,0,
func_178023_a,clickButton,0,
func_178025_a,renderLabel,0,
func_178026_a,clickComponent,0,
func_178027_a,renderTextField,0,
func_178038_a,framebufferRenderExt,0,
func_178039_p,handleMouseInput,0,
func_178042_f,mouseY,0,
func_178043_a,renderSelected,0,
func_178044_e,width,0,
func_178045_g,mouseX,0,
func_178047_f,getMouseY,0,
func_178048_e,getWidth,0,
func_178049_g,getMouseX,0,
func_178051_a,blitIcon,0,
func_178054_a,renderIcon,0,
func_178055_t,populateEntries,0,
func_178056_g,getFocusedControl,0,
func_178057_f,getPageCount,0,
func_178058_a,createEntry,0,
func_178059_e,getPage,0,
func_178060_e,markVisibility,0,
func_178061_c,getComponent,0,
func_178062_a,onKeyPressed,0,
func_178063_a,createLabel,0,
func_178064_i,nextPage,0,
func_178065_a,createButton,0,
func_178066_a,setComponentVisibility,0,
func_178067_a,createSlider,0,
func_178068_a,createTextField,0,
func_178069_s,populateComponents,0,
func_178071_h,previousPage,0,
func_178080_a,register,0,
func_178081_c,getIndex,0,
func_178082_a,getParticleIcon,0,
func_178083_a,getModelManager,0,
func_178084_b,getMetadata,0,
func_178085_b,rebuildCache,0,
func_178086_a,register,0,
func_178087_a,getParticleIcon,0,
func_178088_b,getItemModel,0,
func_178089_a,getItemModel,0,
func_178099_a,renderItem,0,
func_178100_c,getMapAngleFromPitch,0,
func_178101_a,rotateArroundXAndY,0,
func_178108_a,renderSuffocationOverlay,0,
func_178113_a,getModelLocation,0,
func_178119_d,registerAllBlocks,0,
func_178120_a,getBlockStateMapper,0,
func_178121_a,registerBlockWithStateMapper,0,
func_178122_a,getTexture,0,
func_178123_a,registerBuiltInBlocks,0,
func_178124_c,reloadModels,0,
func_178125_b,getModelForState,0,
func_178126_b,getModelManager,0,
func_178130_a,putStateModelLocations,0,
func_178131_a,getPropertyString,0,
func_178132_a,getModelResourceLocation,0,
func_178144_a,calcRedstone,2,
func_178147_e,getLapisAmount,0,
func_178148_a,getEnchantmentList,2,
func_178157_a,getBaseCoordinate,0,
func_178158_a,createRenderChunks,0,
func_178159_a,setCountChunksXYZ,0,
func_178160_a,deleteGlResources,0,
func_178161_a,getRenderChunk,0,
func_178163_a,updateChunkPositions,0,
func_178170_b,getItemStackLimit,2,
func_178171_c,getSlotTexture,0,
func_178173_c_,isBucket,2,
func_178175_a,renderChestBrightness,0,
func_178176_a,getInstance,0,
func_178178_a,setVertexBuffer,0,
func_178180_c,getBuffer,0,
func_178181_a,getInstance,0,
func_178184_a,getVertexTranslations,0,
func_178203_a,getVertexBrightness,0,
func_178209_a,getVertexData,0,
func_178210_d,getFace,0,
func_178211_c,getTintIndex,0,
func_178212_b,hasTintIndex,0,
func_178217_e,remapQuad,0,
func_178235_a,setDefaultUvs,0,
func_178236_a,getFaceUvs,0,
func_178247_d,parsePositionTo,0,
func_178248_a,parseEnumFacing,0,
func_178249_e,parsePositionFrom,0,
func_178250_a,parseFacesCheck,0,
func_178251_a,parsePosition,0,
func_178252_c,parseAxis,0,
func_178253_b,parseFaces,0,
func_178255_b,parseAngle,0,
func_178256_a,parseRotation,0,
func_178262_a,renderModelBrightnessColor,0,
func_178264_a,renderModelBrightnessColorQuads,0,
func_178266_a,renderModelBrightness,0,
func_178267_a,renderModel,0,
func_178268_a,initAtlasSprites,0,
func_178269_a,getFluidHeight,0,
func_178270_a,renderFluid,0,
func_178273_a,getNeighbourInfo,0,
func_178291_a,parseRotation,0,
func_178292_b,parseUV,0,
func_178294_a,deserialize,0,
func_178295_k,hasParent,0,
func_178298_a,getElements,0,
func_178299_a,getParentFromMap,0,
func_178300_b,isTexturePresent,0,
func_178302_a,resolveTextureName,0,
func_178303_d,isResolved,0,
func_178304_d,startsWithHash,0,
func_178305_e,getParentLocation,0,
func_178307_a,deserialize,0,
func_178308_c,resolveTextureName,0,
func_178309_b,isAmbientOcclusion,0,
func_178310_f,getRootModel,0,
func_178311_c,isGui3d,0,
func_178312_b,checkModelHierarchy,0,
func_178325_a,getModelElements,0,
func_178326_c,getParent,0,
func_178328_a,getAmbientOcclusionEnabled,0,
func_178329_b,getTextures,0,
func_178331_a,parseFromReader,0,
func_178337_a,parseTintIndex,0,
func_178339_c,parseCullFace,0,
func_178340_b,parseTexture,0,
func_178345_c,getVertexRotatedRev,0,
func_178346_b,getVertexV,0,
func_178347_d,getVertexRotated,0,
func_178348_a,getVertexU,0,
func_178349_a,setUvs,0,
func_178358_a,parseVector3f,0,
func_178367_a,getFacing,0,
func_178369_d,isHorizontal,0,
func_178371_c,getYOffset,0,
func_178372_b,getXOffset,0,
func_178381_d,getAnchor,0,
func_178382_a,expand,0,
func_178383_a,getFacing,0,
func_178384_c,getMax,0,
func_178385_b,getMin,0,
func_178391_a,isTransparent,0,
func_178392_a,makeItemModel,0,
func_178393_a,getSpans,0,
func_178394_a,getBlockParts,0,
func_178395_a,createOrExpandSpan,0,
func_178396_a,checkTransition,0,
func_178397_a,getBlockParts,0,
func_178403_a,getPositionsDiv16,0,
func_178404_a,storeVertexData,0,
func_178406_a,rotateScale,0,
func_178407_a,rotatePart,0,
func_178408_a,applyFacing,0,
func_178410_a,getFacingFromVertexData,0,
func_178411_a,getMatrixIdentity,0,
func_178412_b,getFaceBrightness,0,
func_178413_a,getFaceShadeColor,0,
func_178414_a,makeBakedQuad,0,
func_178439_a,withSuffix,0,
func_178440_a,withName,0,
func_178441_a,build,0,
func_178442_a,ignore,0,
func_178446_a,putAllStateModelLocations,0,
func_178447_a,registerBlockStateMapper,0,
func_178448_a,registerBuiltInBlocks,0,
func_178459_a,getWorld,0,
func_178463_a,getBannerResourceLocation,0,
func_178473_b,freeRenderBuilder,0,
func_178474_a,processTask,0,
func_178475_b,getRegionRenderCacheBuilder,0,
func_178485_b,getTileEntities,0,
func_178486_a,setLayerUsed,0,
func_178487_c,getState,0,
func_178488_a,setVisibility,0,
func_178489_a,isEmpty,0,
func_178490_a,addTileEntity,0,
func_178491_b,isLayerEmpty,0,
func_178492_d,isLayerStarted,0,
func_178493_c,setLayerStarted,0,
func_178494_a,setState,0,
func_178495_a,isVisible,0,
func_178504_a,getDebugInfo,0,
func_178505_b,updateChunkNow,0,
func_178506_a,uploadVertexBuffer,0,
func_178507_a,updateChunkLater,0,
func_178509_c,updateTransparencyLater,0,
func_178510_a,uploadDisplayList,0,
func_178511_d,getNextChunkUpdate,0,
func_178512_a,freeRenderBuilder,0,
func_178513_e,clearChunkUpdates,0,
func_178514_b,stopChunkUpdates,0,
func_178515_c,allocateRenderBuilder,0,
func_178516_a,runChunkUploads,0,
func_178535_a,setStatus,0,
func_178536_b,getRenderChunk,0,
func_178537_h,isFinished,0,
func_178538_g,getType,0,
func_178539_a,addFinishRunnable,0,
func_178540_f,getLock,0,
func_178541_a,setRegionRenderCacheBuilder,0,
func_178542_e,finish,0,
func_178543_a,setCompiledChunk,0,
func_178544_c,getCompiledChunk,0,
func_178545_d,getRegionRenderCacheBuilder,0,
func_178546_a,getStatus,0,
func_178565_b,getVertexBufferByLayer,0,
func_178566_a,deleteGlResources,0,
func_178567_n,initModelviewMatrix,0,
func_178568_j,getPosition,0,
func_178569_m,needsUpdate,0,
func_178570_a,resortTransparency,0,
func_178571_g,getCompiledChunk,0,
func_178572_f,multModelviewMatrix,0,
func_178573_a,preRenderBlocks,0,
func_178574_d,makeCompileTaskChunk,0,
func_178575_a,setNeedsUpdate,0,
func_178577_a,setFrameIndex,0,
func_178578_b,finishCompileTask,0,
func_178579_c,getLockCompileTask,0,
func_178580_a,setCompiledChunk,0,
func_178581_b,rebuildChunk,0,
func_178582_e,makeCompileTaskTransparency,0,
func_178584_a,postRenderBlocks,0,
func_178585_h,stopCompileTask,0,
func_178600_a,getDisplayList,0,
func_178603_a,getNeighborIndexAtFace,0,
func_178604_a,floodFill,0,
func_178605_a,getIndex,0,
func_178606_a,setOpaqueCube,0,
func_178607_a,computeVisibility,0,
func_178608_c,getIndex,0,
func_178609_b,getVisibleFacings,0,
func_178610_a,addEdges,0,
func_178618_a,setAllVisible,0,
func_178619_a,setVisible,0,
func_178620_a,setManyVisible,0,
func_178621_a,isVisible,0,
func_178624_a,dot,0,
func_178627_a,isRenderShadow,0,
func_178628_a,setRenderPosition,0,
func_178629_b,setDebugBoundingBox,0,
func_178631_a,setPlayerViewY,0,
func_178632_c,setRenderOutlines,0,
func_178633_a,setRenderShadow,0,
func_178634_b,isDebugBoundingBox,0,
func_178635_a,shouldRender,0,
func_178641_d,exit,0,
func_178642_a,getItems,0,
func_178643_a,getItem,0,
func_178644_b,selectSlot,0,
func_178645_b,getSelectedItem,0,
func_178646_f,getCurrentPage,0,
func_178647_a,selectCategory,0,
func_178648_e,getSelectedSlot,0,
func_178650_c,getSelectedCategory,0,
func_178661_a,selectItem,0,
func_178662_A_,isEnabled,0,
func_178663_a,renderIcon,0,
func_178664_z_,getSpectatorName,0,
func_178669_a,getItems,0,
func_178670_b,getPrompt,0,
func_178680_a,getObject,0,
func_178681_b,getSelectedSlot,0,
func_178685_a,copyModelAngles,0,
func_178686_a,setModelAttributes,0,
func_178687_a,renderBanner,0,
func_178691_a,setRotationOffset,0,
func_178719_a,setVisible,0,
func_178727_b,renderDeadmau5Head,0,
func_178728_c,renderCape,0,
func_178765_a,draw,0,
func_178766_e,getRenderType,2,
func_178767_a,setRenderType,2,
func_178769_a,addBox,0,
func_178770_i,getNameTagVisibility,2,
func_178771_j,getDeathMessageVisibility,2,
func_178772_a,setNameTagVisibility,2,
func_178773_b,setDeathMessageVisibility,2,
func_178774_a,setColor,2,
func_178775_l,getColor,2,
func_178779_a,getThreadedIOInstance,2,
func_178780_a,render,0,
func_178782_a,getBlockPos,2,
func_178785_b,rotateYaw,2,
func_178786_a,subtract,2,
func_178787_e,add,2,
func_178788_d,subtract,2,
func_178789_a,rotatePitch,2,
func_178790_c,getRenderType,2,
func_178795_a,getByName,2,
func_178796_a,getRenderType,2,
func_178803_d,getRotationZ,0,
func_178805_e,getRotationYZ,0,
func_178806_a,projectViewFromEntity,0,
func_178807_f,getRotationXY,0,
func_178808_b,getRotationX,0,
func_178809_c,getRotationXZ,0,
func_178815_a,setLocked,2,
func_178816_g,isLocked,2,
func_178819_b,entityHasObjective,2,
func_178820_a,broadcastScoreUpdate,2,
func_178821_h,getDisplaySlotStrings,2,
func_178822_d,removeObjectiveFromEntity,2,
func_178824_a,getByName,2,
func_178825_a,getNames,2,
func_178835_l,getLastHealth,0,
func_178836_b,setLastHealth,0,
func_178837_g,getLocationSkin,0,
func_178838_a,setResponseTime,0,
func_178839_a,setGameType,0,
func_178841_j,loadPlayerTextures,0,
func_178843_c,setRenderVisibilityId,0,
func_178844_b,setHealthBlinkTime,0,
func_178845_a,getGameProfile,0,
func_178846_a,setLastHealthTime,0,
func_178847_n,getLastHealthTime,0,
func_178848_b,getGameType,0,
func_178850_i,getPlayerTeam,0,
func_178851_f,getSkinType,0,
func_178853_c,getResponseTime,0,
func_178854_k,getDisplayName,0,
func_178855_p,getRenderVisibilityId,0,
func_178856_e,hasLocationSkin,0,
func_178857_c,setDisplayHealth,0,
func_178858_o,getHealthBlinkTime,0,
func_178859_a,setDisplayName,0,
func_178860_m,getDisplayHealth,0,
func_178861_h,getLocationCape,0,
func_178874_a,deleteDisplayLists,0,
func_178876_d,getModelParts,0,
func_178877_a,switchModelPartEnabled,0,
func_178878_a,setModelPartEnabled,0,
func_178887_k,isSpectatorMode,0,
func_178889_l,getCurrentGameType,0,
func_178891_a,clickBlockCreative,0,
func_178893_a,isHittingPosition,0,
func_178902_a,createParticle,0,
func_178908_a,splitText,0,
func_178909_a,removeTextColorsIfConfigured,0,
func_178910_a,getX,0,
func_178912_b,getY,0,
func_178922_a,updateEffectLayer,0,
func_178923_d,tickParticle,0,
func_178926_a,emitParticleAtEntity,0,
func_178927_a,spawnEffectParticle,0,
func_178929_a,registerParticle,0,
func_178930_c,registerVanillaParticles,0,
func_178934_d,shouldStartVisible,0,
func_178935_b,getId,0,
func_178936_c,getCaption,0,
func_178940_a,getInitialValue,0,
func_178942_g,getInitalValue,0,
func_178943_e,getMinValue,0,
func_178944_f,getMaxValue,0,
func_178945_a,getFormatter,0,
func_178950_a,getFilter,0,
func_178962_a,putBrightness4,0,
func_178965_a,reset,0,
func_178966_f,getByteBuffer,0,
func_178968_d,putColor4,0,
func_178969_c,setTranslation,0,
func_178972_a,putColorRGBA,0,
func_178973_g,getVertexFormat,0,
func_178975_e,putNormal,0,
func_178977_d,finishDrawing,0,
func_178978_a,putColorMultiplier,0,
func_178979_i,getDrawMode,0,
func_178981_a,addVertexData,0,
func_178987_a,putPosition,0,
func_178989_h,getVertexCount,0,
func_178990_f,putColorRGB_F4,0,
func_178993_a,setVertexState,0,
func_178994_b,putColorRGB_F,0,
func_179013_a,getRawBuffer,0,
func_179014_c,getVertexCount,0,
func_179016_d,getVertexFormat,0,
func_179022_a,renderByItem,0,
func_179025_a,getVertexInformation,0,
func_179027_a,getFacing,0,
func_179038_a,getWorldRendererByLayer,0,
func_179039_a,getWorldRendererByLayerId,0,
func_179082_a,clearColor,0,
func_179083_b,viewport,0,
func_179084_k,disableBlend,0,
func_179085_a,enableLight,0,
func_179086_m,clear,0,
func_179087_a,enableTexGenCoord,0,
func_179088_q,enablePolygonOffset,0,
func_179089_o,enableCull,0,
func_179090_x,disableTexture2D,0,
func_179091_B,enableRescaleNormal,0,
func_179092_a,alphaFunc,0,
func_179093_d,setFog,0,
func_179094_E,pushMatrix,0,
func_179095_a,setFogDensity,0,
func_179096_D,loadIdentity,0,
func_179097_i,disableDepth,0,
func_179098_w,enableTexture2D,0,
func_179099_b,popAttrib,0,
func_179100_b,disableTexGenCoord,0,
func_179101_C,disableRescaleNormal,0,
func_179102_b,setFogStart,0,
func_179103_j,shadeModel,0,
func_179104_a,colorMaterial,0,
func_179105_a,texGen,0,
func_179106_n,disableFog,0,
func_179107_e,cullFace,0,
func_179108_z,enableNormalize,0,
func_179109_b,translate,0,
func_179110_a,multMatrix,0,
func_179111_a,getFloat,0,
func_179112_b,blendFunc,0,
func_179113_r,disablePolygonOffset,0,
func_179114_b,rotate,0,
func_179115_u,enableColorLogic,0,
func_179116_f,colorLogicOp,0,
func_179117_G,resetColor,0,
func_179118_c,disableAlpha,0,
func_179119_h,disableColorMaterial,0,
func_179120_a,tryBlendFuncSeparate,0,
func_179121_F,popMatrix,0,
func_179122_b,disableLight,0,
func_179123_a,pushAttrib,0,
func_179124_c,color,0,
func_179125_c,texGenCoord,0,
func_179126_j,enableDepth,0,
func_179127_m,enableFog,0,
func_179128_n,matrixMode,0,
func_179129_p,disableCull,0,
func_179130_a,ortho,0,
func_179131_c,color,0,
func_179132_a,depthMask,0,
func_179133_A,disableNormalize,0,
func_179134_v,disableColorLogic,0,
func_179135_a,colorMask,0,
func_179136_a,doPolygonOffset,0,
func_179137_b,translate,0,
func_179138_g,setActiveTexture,0,
func_179139_a,scale,0,
func_179140_f,disableLighting,0,
func_179141_d,enableAlpha,0,
func_179142_g,enableColorMaterial,0,
func_179143_c,depthFunc,0,
func_179144_i,bindTexture,0,
func_179145_e,enableLighting,0,
func_179146_y,generateTexture,0,
func_179147_l,enableBlend,0,
func_179148_o,callList,0,
func_179149_a,texGen,0,
func_179150_h,deleteTexture,0,
func_179151_a,clearDepth,0,
func_179152_a,scale,0,
func_179153_c,setFogEnd,0,
func_179198_a,setDisabled,0,
func_179199_a,setState,0,
func_179200_b,setEnabled,0,
func_179214_a,registerItemBlock,2,
func_179215_a,updateItemStackNBT,2,
func_179216_c,registerItemBlock,2,
func_179217_a,registerItem,2,
func_179218_a,onBlockDestroyed,2,
func_179219_a,registerItem,2,
func_179221_a,applyRandomRotations,2,
func_179222_a,canPlaceBlockOnSide,0,
func_179223_d,getBlock,2,
func_179224_a,setTileEntityNBT,2,
func_179225_h,getBaseColor,2,
func_179229_a,resolveContents,2,
func_179230_h,getGeneration,2,
func_179233_a,createEntity,2,
func_179234_a,applyBonemeal,2,
func_179235_a,placeDoor,2,
func_179237_a,merge,2,
func_179238_g,get,2,
func_179242_c,getName,0,
func_179244_a,getPacket,2,
func_179245_a,registerPacket,2,
func_179246_a,getPacketId,2,
func_179249_a,writeEnumValue,2,
func_179250_a,writeByteArray,2,
func_179251_a,readByteArray,2,
func_179252_a,writeUniqueId,2,
func_179253_g,readUniqueId,2,
func_179254_b,writeVarLong,2,
func_179255_a,writeBlockPos,2,
func_179256_a,writeTextComponent,2,
func_179257_a,readEnumValue,2,
func_179258_d,readTextComponent,2,
func_179259_c,readBlockPos,2,
func_179260_f,readVarLong,2,
func_179280_b,load,2,
func_179281_c,getValue,2,
func_179288_a,sendPacket,2,
func_179289_a,setCompressionThreshold,2,
func_179290_a,sendPacket,2,
func_179291_h,hasNoChannel,2,
func_179292_f,isEncrypted,0,
func_179293_l,handleDisconnection,2,
func_179299_a,setCompressionThreshold,2,
func_179303_a,setCompressionThreshold,2,
func_179318_a,cartesianProduct,2,
func_179319_b,createArray,2,
